date,month,n,n_tradable,ic_EMBED,gross_EMBED,ic_TFIDF,gross_TFIDF,ic_SHUFFLE,gross_SHUFFLE,ic_NOTEXT,gross_NOTEXT,turnover_EMBED,net_EMBED,turnover_TFIDF,net_TFIDF,turnover_SHUFFLE,net_SHUFFLE,turnover_NOTEXT,net_NOTEXT
2025-08-01,2025-08,372,364,-0.019076495993751198,-0.004941924136631665,-0.03193452990186376,0.006405919833849848,0.03423448529708334,0.008754145396192427,-0.1469003946562287,-0.021059549446171784,1.0,-0.007441924136631665,1.0,0.003905919833849848,1.0,0.006254145396192427,1.0,-0.023559549446171783
2025-08-04,2025-08,396,387,0.06272671801826536,0.004123323658609281,0.04149096564615048,0.007543358379931645,-0.03158377228804193,-0.004632173844362679,-0.18938934480283684,-0.013989788953118571,1.8717948717948718,-0.0005561635208778991,1.8717948717948718,0.0028638712004444653,1.846153846153846,-0.009247558459747294,1.282051282051282,-0.017194917158246777
2025-08-05,2025-08,473,454,-0.07939595149677058,-0.015887724725038934,-0.059522068784920626,-0.011250554671597024,0.01490734730194616,-0.0007315497106729196,-0.11439513224846168,-0.009396736295607569,1.8222222222222222,-0.02044328028059449,1.9111111111111112,-0.0160283324493748,1.9777777777777779,-0.005675994155117364,1.3111111111111111,-0.012674514073385348
2025-08-06,2025-08,581,559,-0.08092913280162568,-0.02210858697451725,-0.06613336915335172,-0.01500058297319954,-0.03595237367558188,0.0012055214596576602,0.010020387425794603,0.004220928521894156,1.8214285714285714,-0.02666215840308868,1.8928571428571428,-0.0197327258303424,1.8928571428571428,-0.0035266213974851964,1.2857142857142858,0.0010066428076084414
2025-08-07,2025-08,589,550,0.006441647306229784,0.0019008644361940682,-0.04895193552220788,-0.0014009428764227899,0.012674167545601142,0.0044174603721617075,0.03388890879076156,0.007973712733132476,1.7857142857142856,-0.002563421278091646,1.7857142857142856,-0.005865228590708504,1.9642857142857142,-0.0004932539135525781,1.3928571428571428,0.0044915698759896185
2025-08-08,2025-08,366,353,0.06031300028140782,0.0007144848360254204,-0.021457685057920013,-0.00962203077787269,0.10380324424151359,0.018284933850485807,-0.1478689626012161,-0.01139041922193999,1.9454545454545453,-0.004149151527610943,1.8727272727272726,-0.014303848959690871,1.9454545454545453,0.013421297486849443,1.490909090909091,-0.015117691949212718
2025-08-11,2025-08,398,376,-0.08184461252710733,-0.009620798378602793,0.029209258667288775,0.0024348570663692854,-0.009735909678809832,0.007910794268629454,0.03949103101019728,0.01180829839079742,1.9210526315789473,-0.014423429957550162,1.9210526315789473,-0.002367774512578083,1.894736842105263,0.003173952163366297,1.3421052631578947,0.008453035232902684
2025-08-12,2025-08,266,252,0.01576834836127933,-0.0050282010061063875,0.043038243620595946,-0.007724857437065198,0.007622893514765819,0.00574502248324237,-0.1060139387073706,-0.021465678243173324,1.8157894736842106,-0.009567674690316913,1.9210526315789473,-0.012527489016012566,2.0,0.0007450224832423703,1.5,-0.025215678243173324
2025-08-13,2025-08,336,316,-0.10999126694070237,-0.019822045060194454,0.009933073243310248,-0.005899038229522775,-0.010998611857170578,-0.01025928411253827,-0.040452256557314485,-0.01526842597072461,1.78125,-0.024275170060194452,1.8125,-0.010430288229522775,1.96875,-0.01518115911253827,1.3125,-0.01854967597072461
2025-08-14,2025-08,327,311,0.054577324175056154,0.005104229513211107,0.04457925948957595,-0.0013911389022705396,0.057056749159387216,0.010190920600412311,-0.1759589839614324,-0.02793721061423493,1.8125,0.0005729795132111077,1.84375,-0.006000513902270539,1.84375,0.005581545600412311,1.3125,-0.03121846061423493
2025-08-15,2025-08,303,296,-0.0853264267269561,-0.0009384451538561526,0.10661082211071367,0.007313547708235653,0.08980544831007693,0.004885169419723383,0.13321264805580263,0.009047707550281751,1.8709677419354838,-0.005615864508694862,1.935483870967742,0.0024748380308162983,1.8709677419354838,0.00020775006488467276,1.3225806451612903,0.005741255937378525
2025-08-18,2025-08,370,360,-0.05629593548103517,-0.01189769898396344,0.014424672181249546,-0.017685738011175976,0.0371225366972168,0.005208165963546948,0.11076657485109331,0.0007500848102536973,1.9444444444444444,-0.01675881009507455,1.9166666666666665,-0.022477404677842643,1.972222222222222,0.0002776104079913926,1.3333333333333333,-0.0025832485230796354
2025-08-19,2025-08,259,252,0.08853367760865298,0.018138727967185457,-0.049819145126499396,0.0008172576882614548,-0.05620709673581227,-0.008853506975863484,0.08529434110829459,0.004787905887798413,1.8333333333333333,0.013555394633852125,1.9444444444444444,-0.0040438534228496555,1.9166666666666667,-0.01364517364253015,1.25,0.001662905887798413
2025-08-20,2025-08,276,267,-0.13891063032974893,-0.011055538801914845,-0.026496717211018067,-0.0003799290872084001,0.12965704768566433,0.0037990401879831027,0.07973915897318817,-0.0017387842451869234,1.9259259259259258,-0.01587035361672966,1.8148148148148149,-0.004916966124245438,1.8148148148148149,-0.0007379968490539347,1.2222222222222223,-0.004794339800742479
2025-08-21,2025-08,255,247,-0.11103286651116434,-0.011776346840930478,-0.09600795978758156,-0.01152066811879116,-0.05773699717105365,-0.003772545483931568,-0.08836029476966822,0.0074350488546566455,1.8518518518518519,-0.016405976470560107,1.8888888888888888,-0.016242890341013384,1.962962962962963,-0.008679952891338976,1.2962962962962963,0.004194308113915905
2025-08-22,2025-08,232,224,-0.02419685969419544,-0.011067700596115872,0.005972812892184632,-0.01719460306289633,-0.013975903267116523,-0.015272687492625562,0.08492203371587714,-0.010536892584202307,1.9200000000000002,-0.01586770059611587,1.68,-0.02139460306289633,1.9200000000000002,-0.020072687492625564,1.2,-0.013536892584202306
2025-08-25,2025-08,295,290,0.05981314230556615,-0.003781455500790404,0.05823226263160684,0.011989405543402757,0.11117940855452746,0.003938473833089432,-0.05412727070884284,-0.004481184687336466,1.9310344827586208,-0.008609041707686955,1.8620689655172413,0.007334233129609654,1.896551724137931,-0.0008029054772553954,1.2758620689655173,-0.007670839859750259
