date,month,n,n_tradable,ic_EMBED,gross_EMBED,ic_TFIDF,gross_TFIDF,ic_SHUFFLE,gross_SHUFFLE,ic_NOTEXT,gross_NOTEXT,turnover_EMBED,net_EMBED,turnover_TFIDF,net_TFIDF,turnover_SHUFFLE,net_SHUFFLE,turnover_NOTEXT,net_NOTEXT
2025-08-01,2025-08,372,364,-0.061373707018707105,-0.012152795615369092,-0.043372559114817195,0.013361573387946399,0.06053865728581879,-0.01622807450761286,-0.10102700010000296,-0.012416342512898842,1.0,-0.014652795615369092,1.0,0.010861573387946398,1.0,-0.01872807450761286,1.0,-0.014916342512898842
2025-08-04,2025-08,396,387,0.02028519999487208,0.020164991275665484,0.04922727354971234,0.03342079371172986,-0.03160828639355574,-0.01280711714947122,0.053233449820404614,0.0516234157042204,1.9487179487179487,0.015293196403870613,1.7692307692307692,0.028997716788652938,1.846153846153846,-0.017422501764855835,1.3076923076923077,0.048354184934989636
2025-08-05,2025-08,473,454,0.048038373898422325,0.01651222684250761,0.01694253863866564,-0.008173829885686608,-0.06675294824776083,-0.020883430346160643,-0.05537923655105815,-0.0013955621660210016,1.8666666666666667,0.011845560175840944,1.9333333333333333,-0.013007163219019941,1.9555555555555555,-0.02577231923504953,1.4222222222222223,-0.004951117721576557
2025-08-06,2025-08,581,559,-0.00941662462655624,-0.012731810550406968,-0.04657680291877189,0.000737650278524668,0.0815221430765366,0.028207270015707137,-0.006885538191565715,-4.902913097863475e-05,1.8392857142857142,-0.017330024836121255,1.8928571428571428,-0.003994492578618189,1.9285714285714286,0.023385841444278566,1.2857142857142858,-0.0032633148452643496
2025-08-07,2025-08,589,550,0.05015605233337387,0.01170758132545733,0.02739001348845107,0.03027699435356433,-0.04349155675849295,-0.017083645186115364,0.10071470856850133,0.02391812244262309,1.75,0.007332581325457329,1.8214285714285714,0.0257234229249929,1.9642857142857142,-0.02199435947182965,1.4642857142857142,0.020257408156908806
2025-08-08,2025-08,366,353,-0.07697093021412806,-0.03534026265853636,-0.09568268559371665,-0.055480536969371684,-0.04436554180225844,0.006138653669384731,0.017601214109779627,0.005981740089401529,1.8909090909090909,-0.04006753538580909,1.8,-0.05998053696937168,1.9272727272727272,0.001320471851202913,1.4545454545454546,0.002345376453037892
2025-08-11,2025-08,398,376,-0.03989768883752041,-0.012607960950967698,-0.028759197961390193,-0.004866110554348421,-0.06064253708591559,-0.03330587852710366,0.1471168148804865,0.060105224122566026,1.894736842105263,-0.017344803056230856,1.7368421052631577,-0.009208215817506315,1.8421052631578947,-0.0379111416849984,1.3157894736842104,0.0568157504383555
2025-08-12,2025-08,266,252,0.0024820367266250175,0.0008985131040431804,0.033905870500680474,0.006230136192079662,-0.03681710914220346,-0.005759064594591655,0.16250452291423917,0.05420927729377167,1.894736842105263,-0.003838329001219977,1.868421052631579,0.0015590835605007146,2.0,-0.010759064594591656,1.5789473684210527,0.05026190887271904
2025-08-13,2025-08,336,316,-0.12012525652338613,-0.04116733648970822,-0.03307671782559582,-0.005336773214878743,0.08033106022711203,0.020567723155566254,0.18458972135604848,0.06351707227911854,1.875,-0.045854836489708214,1.875,-0.010024273214878743,1.78125,0.016114598155566255,1.28125,0.06031394727911854
2025-08-14,2025-08,327,311,0.05912447541050955,-0.004631587210315528,-0.09672423420657264,-0.004895058422814261,-0.07156377845934409,-0.016435081152058696,0.1069250840250808,0.04139156194015455,1.8125,-0.009162837210315529,1.84375,-0.00950443342281426,2.0,-0.021435081152058697,1.375,0.03795406194015455
