date,month,n,n_tradable,ic_GBM_EVENT,gross_GBM_EVENT,pred_GBM_EVENT,ic_StockMixer_T1_EVENT,gross_StockMixer_T1_EVENT,pred_StockMixer_T1_EVENT,ic_GBM_TFIDF,gross_GBM_TFIDF,pred_GBM_TFIDF,ic_StockMixer_T1_TFIDF,gross_StockMixer_T1_TFIDF,pred_StockMixer_T1_TFIDF,ic_GBM_SHUFFLE,gross_GBM_SHUFFLE,pred_GBM_SHUFFLE,ic_StockMixer_T1_SHUFFLE,gross_StockMixer_T1_SHUFFLE,pred_StockMixer_T1_SHUFFLE,ic_GBM_NOTEXT,gross_GBM_NOTEXT,pred_GBM_NOTEXT,ic_StockMixer_T1_NOTEXT,gross_StockMixer_T1_NOTEXT,pred_StockMixer_T1_NOTEXT,turnover_GBM_EVENT,net_GBM_EVENT,turnover_GBM_TFIDF,net_GBM_TFIDF,turnover_GBM_SHUFFLE,net_GBM_SHUFFLE,turnover_GBM_NOTEXT,net_GBM_NOTEXT,turnover_StockMixer_T1_EVENT,net_StockMixer_T1_EVENT,turnover_StockMixer_T1_TFIDF,net_StockMixer_T1_TFIDF,turnover_StockMixer_T1_SHUFFLE,net_StockMixer_T1_SHUFFLE,turnover_StockMixer_T1_NOTEXT,net_StockMixer_T1_NOTEXT
2025-08-25,2025-08,14,13,-0.1824175824175824,,,0.0989010989010989,,,0.12761283849736174,,,0.5236526821098637,,,0.26153846153846155,,,0.17362637362637362,,,0.17362637362637362,,,0.3010989010989011,,,,,,,,,,,,,,,,,,
2025-08-26,2025-08,12,12,-0.21678321678321677,,,-0.11888111888111888,,,0.38461538461538464,,,0.14685314685314685,,,0.03496503496503497,,,-0.22377622377622378,,,0.22377622377622378,,,-0.3006993006993007,,,,,,,,,,,,,,,,,,
2025-08-27,2025-08,13,12,-0.01098901098901099,,,0.1813186813186813,,,-0.521978021978022,,,0.04395604395604396,,,-0.13186813186813187,,,0.5824175824175825,,,0.5281985739655003,,,-0.16483516483516483,,,,,,,,,,,,,,,,,,
2025-08-28,2025-08,11,11,-0.4,,,0.19090909090909092,,,0.18181818181818182,,,-0.38181818181818183,,,-0.09090909090909091,,,-0.16363636363636364,,,-0.19090909090909092,,,0.2,,,,,,,,,,,,,,,,,,
2025-09-02,2025-09,18,17,0.1434468524251806,,,0.2549019607843137,,,0.47107463153278745,,,0.21074391410677334,,,0.47781217750258,,,0.3065015479876161,,,0.1867905056759546,,,0.5397316821465429,,,,,,,,,,,,,,,,,,
2025-09-04,2025-09,10,10,0.5636363636363636,,,0.10303030303030303,,,0.11515151515151516,,,0.21212121212121213,,,-0.12727272727272726,,,0.09090909090909091,,,-0.2606060606060606,,,0.18787878787878787,,,,,,,,,,,,,,,,,,
2025-09-11,2025-09,11,11,0.33636363636363636,,,0.39090909090909093,,,0.07272727272727272,,,0.05454545454545454,,,-0.35454545454545455,,,0.3181818181818182,,,-0.19090909090909092,,,0.41818181818181815,,,,,,,,,,,,,,,,,,
2025-09-12,2025-09,12,11,0.22377622377622378,,,-0.17482517482517482,,,0.2727272727272727,,,-0.38461538461538464,,,0.0979020979020979,,,0.42657342657342656,,,0.07692307692307693,,,0.2097902097902098,,,,,,,,,,,,,,,,,,
2025-09-15,2025-09,13,12,0.8076923076923077,,,-0.21428571428571427,,,0.4175824175824176,,,-0.13736263736263737,,,0.46703296703296704,,,0.21428571428571427,,,0.7032967032967034,,,0.38461538461538464,,,,,,,,,,,,,,,,,,
2025-09-16,2025-09,14,13,-0.11208791208791209,,,-0.5076923076923077,,,0.06820686195548645,,,-0.16501660150520917,,,0.2087912087912088,,,-0.6923076923076923,,,0.1824175824175824,,,-0.1912087912087912,,,,,,,,,,,,,,,,,,
2025-09-17,2025-09,11,10,0.17272727272727273,,,-0.19090909090909092,,,0.2,,,0.045454545454545456,,,0.08181818181818182,,,-0.00909090909090909,,,0.24545454545454545,,,0.11818181818181818,,,,,,,,,,,,,,,,,,
2025-09-22,2025-09,11,10,-0.00909090909090909,,,-0.01818181818181818,,,-0.10909090909090909,,,-0.509090909090909,,,-0.2818181818181818,,,-0.39090909090909093,,,-0.11818181818181818,,,0.00909090909090909,,,,,,,,,,,,,,,,,,
2025-09-23,2025-09,13,13,0.1978021978021978,,,0.054945054945054944,,,0.054945054945054944,,,-0.5714285714285714,,,0.4230769230769231,,,-0.15934065934065933,,,0.489010989010989,,,0.2802197802197802,,,,,,,,,,,,,,,,,,
2025-09-24,2025-09,15,15,0.2571428571428571,,,0.12142857142857143,,,0.5,,,-0.08571428571428572,,,0.2357142857142857,,,0.025,,,0.36428571428571427,,,0.23214285714285715,,,,,,,,,,,,,,,,,,
2025-09-25,2025-09,11,10,0.12727272727272726,,,-0.5363636363636364,,,-0.34545454545454546,,,0.6090909090909091,,,0.05454545454545454,,,0.06363636363636363,,,0.06363636363636363,,,-0.4,,,,,,,,,,,,,,,,,,
2025-09-26,2025-09,12,11,-0.3146853146853147,,,-0.5734265734265734,,,0.34265734265734266,,,-0.23776223776223776,,,-0.46853146853146854,,,0.23776223776223776,,,-0.35664335664335667,,,-0.23776223776223776,,,,,,,,,,,,,,,,,,
2025-10-01,2025-10,15,15,0.17857142857142858,,,-0.29285714285714287,,,0.007142857142857143,,,0.039285714285714285,,,0.20357142857142857,,,-0.35714285714285715,,,-0.06428571428571428,,,0.07142857142857142,,,,,,,,,,,,,,,,,,
2025-10-02,2025-10,14,14,-0.2835164835164835,,,-0.34065934065934067,,,-0.37142857142857144,,,-0.3802197802197802,,,-0.07692307692307693,,,-0.23956043956043957,,,-0.11221128902354223,,,-0.1076923076923077,,,,,,,,,,,,,,,,,,
2025-10-03,2025-10,18,18,0.08771929824561403,,,-0.12280701754385964,,,-0.017552919220937113,,,-0.023748067181267856,,,0.08771929824561403,,,-0.10629514963880289,,,0.08771929824561403,,,-0.08152734778121776,,,,,,,,,,,,,,,,,,
2025-10-06,2025-10,21,21,-0.09480519480519481,-0.03265720591255239,0.23492016161183363,-0.0025974025974025974,0.16179160286476552,0.8532855063676834,-0.23766233766233766,-0.11410069059859312,0.19546572215412567,-0.2831168831168831,-0.044181662058655535,1.1934798061847687,-0.014285714285714285,0.016201195574084948,0.22301863791937387,-0.2948051948051948,-0.1489946018038193,0.855909675359726,-0.12467532467532468,-0.004461582724881841,0.20167007016953364,-0.016883116883116882,0.05683686928569248,0.26361237466335297,2.0,-0.03765720591255239,2.0,-0.11910069059859313,2.0,0.011201195574084947,2.0,-0.009461582724881842,1.5,0.1580416028647655,2.0,-0.04918166205865553,1.5,-0.1527446018038193,2.0,0.051836869285692484
2025-10-07,2025-10,18,18,-0.17647058823529413,,,-0.06501547987616099,,,-0.3126934984520124,,,0.11867905056759546,,,-0.5149638802889577,,,-0.1826625386996904,,,-0.1393188854489164,,,0.04437564499484004,,,,,,,,,,,,,,,,,,
2025-10-08,2025-10,15,15,-0.1357142857142857,,,0.16785714285714284,,,-0.5285714285714286,,,0.23214285714285715,,,-0.3142857142857143,,,0.014285714285714285,,,0.11428571428571428,,,-0.2892857142857143,,,,,,,,,,,,,,,,,,
2025-10-09,2025-10,23,23,-0.21146245059288538,-0.2204611990164574,0.3595350953906422,-0.24110671936758893,-0.1656209935248122,0.8167468756437302,-0.28366692242316993,-0.4832729192195533,0.27407307193935604,0.05337287042108423,0.4317285466077086,1.4750555455684662,-0.37549407114624506,-0.2713563669899386,0.2159911411242107,-0.1966403162055336,-0.4768763892895763,1.0635260343551636,-0.10427477461897013,-0.2204611990164574,0.30257588134283203,-0.3409090909090909,-0.3923834131909244,0.3212493322789669,1.5,-0.2242111990164574,2.0,-0.4882729192195533,2.0,-0.2763563669899386,1.5,-0.2242111990164574,1.0,-0.1681209935248122,2.0,0.4267285466077086,2.0,-0.4818763892895763,1.5,-0.3961334131909244
2025-10-10,2025-10,13,13,0.2032967032967033,,,0.0,,,-0.14285714285714285,,,0.44505494505494503,,,-0.33516483516483514,,,-0.12087912087912088,,,-0.12637362637362637,,,-0.34615384615384615,,,,,,,,,,,,,,,,,,
2025-10-13,2025-10,18,17,0.20536635706914344,,,-0.10629514963880289,,,0.02786377708978328,,,0.04643962848297214,,,-0.09597523219814241,,,-0.1434468524251806,,,0.08152734778121776,,,-0.26522187822497423,,,,,,,,,,,,,,,,,,
2025-10-14,2025-10,18,18,0.09597523219814241,,,0.07946336429308566,,,-0.1434468524251806,,,0.14138286893704852,,,-0.48606811145510836,,,-0.33746130030959753,,,-0.17027863777089783,,,-0.2837977296181631,,,,,,,,,,,,,,,,,,
2025-10-15,2025-10,18,18,-0.1785345717234262,,,0.10629514963880289,,,0.347781217750258,,,0.04643962848297214,,,-0.10629514963880289,,,-0.3560371517027864,,,-0.16202270381836945,,,0.19504643962848298,,,,,,,,,,,,,,,,,,
2025-10-16,2025-10,17,17,-0.06372549019607843,,,0.39950980392156865,,,0.014714901600862314,,,0.051502155603018095,,,-0.45098039215686275,,,-0.051470588235294115,,,-0.14460784313725492,,,-0.4338235294117647,,,,,,,,,,,,,,,,,,
2025-10-17,2025-10,17,15,-0.0196078431372549,,,-0.29411764705882354,,,-0.031862745098039214,,,0.09803921568627451,,,-0.11519607843137254,,,-0.1053921568627451,,,-0.19852941176470587,,,-0.38235294117647056,,,,,,,,,,,,,,,,,,
2025-10-20,2025-10,20,19,0.02706766917293233,,,-0.36390977443609024,,,0.3218045112781955,,,0.24812030075187969,,,-0.1924812030075188,,,0.042105263157894736,,,0.004511278195488722,,,0.0,,,,,,,,,,,,,,,,,,
2025-10-21,2025-10,10,10,0.34545454545454546,,,-0.3939393939393939,,,0.05454545454545454,,,-0.11515151515151516,,,0.16363636363636364,,,-0.3212121212121212,,,0.3333333333333333,,,-0.6363636363636364,,,,,,,,,,,,,,,,,,
2025-10-22,2025-10,16,15,0.12058823529411765,,,-0.2676470588235294,,,0.08535690316726274,,,0.03237675637378931,,,-0.1588235294117647,,,-0.37941176470588234,,,-0.058823529411764705,,,0.09705882352941177,,,,,,,,,,,,,,,,,,
2025-10-23,2025-10,24,24,-0.035652173913043476,-0.014315741215017719,0.11076877676647899,-0.5165217391304348,-0.19196467645208815,0.704269677400589,-0.18956521739130436,-0.09178829057181465,0.20560707615691398,0.5060869565217392,0.11474651022394877,1.301596999168396,-0.10608695652173913,0.14496987348401347,0.1054913810614587,-0.13478260869565217,0.19915781396997295,0.7707941085100174,-0.08434782608695653,-0.02083097423616126,0.11238434038113324,-0.014782608695652174,-0.22307418203264107,0.3717785170301795,1.5,-0.01806574121501772,1.5,-0.09553829057181465,2.0,0.13996987348401346,2.0,-0.02583097423616126,1.0,-0.19446467645208815,1.5,0.11099651022394877,2.0,0.19415781396997295,1.0,-0.22557418203264107
2025-10-24,2025-10,16,16,-0.0029411764705882353,,,-0.25882352941176473,,,-0.34705882352941175,,,-0.1,,,0.020588235294117647,,,-0.01764705882352941,,,0.047058823529411764,,,0.3941176470588235,,,,,,,,,,,,,,,,,,
2025-10-27,2025-10,17,17,0.0196078431372549,,,-0.024509803921568627,,,-0.08333333333333333,,,0.18137254901960784,,,-0.14215686274509803,,,0.061274509803921566,,,0.09558823529411764,,,-0.3284313725490196,,,,,,,,,,,,,,,,,,
2025-10-28,2025-10,18,18,0.48606811145510836,,,0.347781217750258,,,0.13312693498452013,,,-0.03611971104231166,,,0.24871001031991744,,,0.05263157894736842,,,0.27347781217750256,,,-0.09803921568627451,,,,,,,,,,,,,,,,,,
2025-10-29,2025-10,18,18,0.08771929824561403,,,0.24871001031991744,,,0.48813209494324045,,,0.5356037151702786,,,0.0196078431372549,,,-0.025799793601651185,,,0.04231166150670795,,,-0.15583075335397317,,,,,,,,,,,,,,,,,,
2025-10-30,2025-10,23,23,-0.0009881422924901185,-0.13323064472409107,0.14862625324276946,0.06620553359683795,0.019350378722698736,0.9663646221160889,-0.2910651447331151,-0.12292185524233401,0.3472821244258262,-0.292061943173982,-0.19732937061670175,1.0561488717794418,0.3231225296442688,-0.06414096027820954,0.10092258587034816,0.1808300395256917,0.104909325405112,1.2850716710090637,0.22233201581027667,-0.11262348436941688,0.0950397111026087,-0.0029644268774703555,-0.1396894168278054,0.26498937979340553,2.0,-0.13823064472409108,2.0,-0.12792185524233401,2.0,-0.06914096027820954,2.0,-0.11762348436941689,1.5,0.015600378722698736,2.0,-0.20232937061670175,2.0,0.09990932540511199,2.0,-0.1446894168278054
2025-10-31,2025-10,18,18,-0.3539731682146543,,,-0.29205366357069146,,,-0.21568627450980393,,,-0.3188854489164087,,,0.04024767801857585,,,0.19298245614035087,,,0.015479876160990712,,,0.33126934984520123,,,,,,,,,,,,,,,,,,
2025-11-03,2025-11,21,21,0.11688311688311688,0.06123602868357225,0.15522203152900366,-0.23116883116883116,-0.2389832846847344,1.2869755998253822,-0.6714391449765172,-0.2317810514361503,0.1038633317337699,-0.04617892283555207,-0.18554292301563857,0.5589643567800522,-0.12207792207792208,-0.03766574731233646,0.14813325611993217,0.22207792207792207,0.020263092628696744,1.3790017366409302,0.14545454545454545,0.3335363140886178,0.1536940831908737,0.17272727272727273,0.04749794715792266,0.22937886603176594,2.0,0.056236028683572255,1.5,-0.2355310514361503,2.0,-0.04266574731233646,1.5,0.3297863140886178,1.5,-0.2427332846847344,2.0,-0.19054292301563858,1.5,0.016513092628696744,1.5,0.043747947157922656
2025-11-04,2025-11,32,31,-0.01906158357771261,0.10706778589355545,0.13381105695548937,0.04948680351906158,0.08336037949618683,0.796400194366773,-0.10336889936328095,-0.1089422124748856,0.2068742875460082,0.2211467069588848,0.1323092887249364,0.9874592473109562,-0.004765395894428153,0.08861505936906233,0.1237370360207697,-0.14552785923753667,-0.022978826030672365,0.8141759062806765,-0.055005504248386995,0.07180285677225744,0.10155422932613947,0.04472140762463343,0.05659037081988306,0.4807475656270981,1.3333333333333333,0.10373445256022212,2.0,-0.1139422124748856,2.0,0.08361505936906233,1.6666666666666665,0.06763619010559077,1.6666666666666665,0.07919371282952016,2.0,0.1273092887249364,2.0,-0.027978826030672366,1.3333333333333333,0.053257037486549724
2025-11-05,2025-11,34,34,-0.06890756302521009,0.05304038093815348,0.1914482974097586,0.09427043544690604,0.06866972464683467,0.8691616803407669,-0.0342396398580405,0.009881936858031256,0.2259174489167753,-0.1829198778001623,-0.16586235681359593,1.5869944592316945,0.32650878533231475,0.22210630241882326,0.22707281696196718,-0.017265087853323147,-0.006203169456741117,0.9100874265034993,0.25275236744487123,0.1331679020114808,0.17624261680550696,0.1575248281130634,0.3573149411955151,0.5390991605818272,1.3333333333333333,0.04970704760482014,2.0,0.004881936858031256,1.6666666666666665,0.21793963575215658,2.0,0.1281679020114808,1.3333333333333333,0.06533639131350134,2.0,-0.17086235681359593,2.0,-0.011203169456741116,1.3333333333333333,0.35398160786218175
2025-11-06,2025-11,37,36,0.12470365101944049,-0.09734240809726888,0.213133327674784,-0.07017543859649122,-0.0013481883868270705,0.9123736098408699,-0.03583826724605871,-0.016741347791319083,0.21406816808912893,-0.25110839600594154,0.029332891986376286,0.955694243311882,0.12588904694167852,0.04468837056100061,0.13666725995408263,0.051683262209578,0.025905683418185915,1.154508389532566,0.19549496284390283,0.10564911065772167,0.16212968234552255,-0.04006638217164533,0.03896082966412728,0.2693311031907797,1.75,-0.10171740809726888,1.75,-0.021116347791319084,1.75,0.04031337056100061,2.0,0.10064911065772167,1.5,-0.00509818838682707,2.0,0.024332891986376285,1.75,0.021530683418185915,1.75,0.03458582966412728
2025-11-07,2025-11,16,16,-0.18823529411764706,,,-0.22647058823529412,,,0.01764705882352941,,,0.008823529411764706,,,0.14411764705882352,,,0.047058823529411764,,,0.07941176470588235,,,0.11470588235294117,,,,,,,,,,,,,,,,,,
2025-11-10,2025-11,23,21,-0.26383399209486164,-0.04172039366578301,0.17075434148518856,-0.22035573122529645,0.06569705285089084,1.3437332510948181,0.02865612648221344,-0.10835850518928641,0.1575500787246637,-0.274703557312253,-0.04676822285969695,1.2783761322498322,0.06027667984189723,0.04018364135972269,0.14329052195785835,0.20948616600790515,0.06386453740881481,0.7874548882246017,-0.1442687747035573,-0.014495985459157534,0.11009252411060594,-0.06126482213438735,-0.16103595743931376,0.3414686368778348,2.0,-0.046720393665783004,2.0,-0.11335850518928642,1.75,0.035808641359722684,1.75,-0.018870985459157535,1.75,0.06132205285089083,2.0,-0.05176822285969695,1.75,0.05948953740881481,1.75,-0.16541095743931375
2025-11-11,2025-11,12,11,-0.7902097902097902,,,-0.06993006993006994,,,0.10877259940248811,,,-0.10877259940248811,,,-0.6363636363636364,,,0.5104895104895105,,,-0.7412587412587412,,,0.03496503496503497,,,,,,,,,,,,,,,,,,
2025-11-12,2025-11,18,18,-0.26522187822497423,,,0.15376676986584106,,,0.21155830753353974,,,-0.058823529411764705,,,-0.15583075335397317,,,0.05263157894736842,,,-0.24045407636738905,,,0.19504643962848298,,,,,,,,,,,,,,,,,,
2025-11-13,2025-11,21,19,0.16883116883116883,,,0.24675324675324675,,,-0.06560571960173382,,,-0.15064935064935064,,,0.16623376623376623,,,-0.11428571428571428,,,0.1292627544628221,,,0.02857142857142857,,,,,,,,,,,,,,,,,,
2025-11-14,2025-11,13,12,-0.15934065934065933,,,0.31868131868131866,,,-0.27472527472527475,,,-0.32967032967032966,,,-0.22527472527472528,,,0.03296703296703297,,,0.10989010989010989,,,0.11538461538461539,,,,,,,,,,,,,,,,,,
2025-11-17,2025-11,17,17,-0.041666666666666664,,,-0.058823529411764705,,,-0.09558823529411764,,,-0.4215686274509804,,,-0.16176470588235295,,,-0.18872549019607843,,,0.2034313725490196,,,-0.058823529411764705,,,,,,,,,,,,,,,,,,
2025-11-18,2025-11,19,19,-0.18771929824561404,,,0.4017543859649123,,,-0.3912280701754386,,,-0.07192982456140351,,,-0.19298245614035087,,,0.387719298245614,,,-0.18070175438596492,,,-0.18947368421052632,,,,,,,,,,,,,,,,,,
2025-11-19,2025-11,17,17,-0.2622549019607843,,,0.5024509803921569,,,-0.3235294117647059,,,0.40931372549019607,,,-0.19117647058823528,,,-0.4387254901960784,,,-0.3137254901960784,,,0.07598039215686274,,,,,,,,,,,,,,,,,,
2025-11-20,2025-11,19,18,-0.4824561403508772,,,0.3298245614035088,,,-0.17551559390397228,,,0.38788946252777873,,,-0.20526315789473684,,,0.056140350877192984,,,-0.3949100862839376,,,-0.13508771929824562,,,,,,,,,,,,,,,,,,
2025-11-21,2025-11,18,16,-0.47987616099071206,,,-0.04231166150670795,,,-0.23748067181267857,,,-0.037170887761984475,,,-0.21155830753353974,,,0.058823529411764705,,,-0.3560371517027864,,,-0.09803921568627451,,,,,,,,,,,,,,,,,,
2025-11-24,2025-11,18,17,-0.29205366357069146,,,0.013415892672858616,,,0.26109391124871,,,0.2776057791537668,,,-0.1826625386996904,,,-0.27966976264189886,,,-0.1021671826625387,,,0.009287925696594427,,,,,,,,,,,,,,,,,,
2025-11-25,2025-11,17,16,-0.34068627450980393,,,-0.14215686274509803,,,0.5067488477165406,,,-0.023312900984538188,,,-0.24509803921568626,,,-0.15931372549019607,,,-0.4068627450980392,,,-0.34068627450980393,,,,,,,,,,,,,,,,,,
2025-11-26,2025-11,12,11,-0.5104895104895105,,,0.4405594405594406,,,-0.5454545454545454,,,-0.46853146853146854,,,-0.7132867132867133,,,-0.44755244755244755,,,-0.6573426573426573,,,-0.1888111888111888,,,,,,,,,,,,,,,,,,
2025-11-28,2025-11,13,13,-0.02197802197802198,,,-0.3021978021978022,,,-0.15384615384615385,,,0.25274725274725274,,,-0.09340659340659341,,,-0.43956043956043955,,,-0.521978021978022,,,-0.08791208791208792,,,,,,,,,,,,,,,,,,
2025-12-01,2025-12,18,18,-0.651186790505676,,,0.054695562435500514,,,-0.06501547987616099,,,-0.10629514963880289,,,0.10629514963880289,,,-0.08565531475748193,,,-0.1475748194014448,,,-0.05263157894736842,,,,,,,,,,,,,,,,,,
2025-12-02,2025-12,13,13,-0.5879120879120879,,,0.2857142857142857,,,-0.3131868131868132,,,-0.5,,,-0.31868131868131866,,,0.21428571428571427,,,-0.5824175824175825,,,0.01098901098901099,,,,,,,,,,,,,,,,,,
2025-12-03,2025-12,12,12,-0.6503496503496503,,,-0.06993006993006994,,,0.3356643356643357,,,0.03496503496503497,,,-0.36363636363636365,,,0.11888111888111888,,,-0.45454545454545453,,,0.06993006993006994,,,,,,,,,,,,,,,,,,
2025-12-04,2025-12,17,17,-0.4387254901960784,,,-0.27450980392156865,,,-0.33578431372549017,,,-0.20833333333333334,,,-0.3161764705882353,,,-0.12745098039215685,,,-0.0661764705882353,,,-0.11519607843137254,,,,,,,,,,,,,,,,,,
2025-12-05,2025-12,17,17,-0.16911764705882354,,,0.33088235294117646,,,0.30392156862745096,,,-0.049019607843137254,,,-0.3553921568627451,,,-0.17647058823529413,,,-0.39705882352941174,,,-0.5196078431372549,,,,,,,,,,,,,,,,,,
