date,month,n,n_tradable,ic_EMBED,gross_EMBED,ic_TFIDF,gross_TFIDF,ic_SHUFFLE,gross_SHUFFLE,ic_NOTEXT,gross_NOTEXT,turnover_EMBED,net_EMBED,turnover_TFIDF,net_TFIDF,turnover_SHUFFLE,net_SHUFFLE,turnover_NOTEXT,net_NOTEXT
2025-10-07,2025-10,342,336,-0.05430452908084085,-0.04264833365007872,-0.07876442514491161,-0.055829894142620407,-0.0590458263932543,-0.047341481908255933,-0.00045043484286753753,0.023466629991186164,1.631578947368421,-0.04672728101849977,1.6052631578947367,-0.05984305203735725,1.9210526315789473,-0.052144113487203304,1.0789473684210527,0.02076926157013353
2025-10-08,2025-10,314,306,-0.02734067593172007,-0.008640334976813886,-0.10098626639953258,-0.0743832103561915,-0.024621104573610778,-0.03324001277500721,0.038166562318398094,0.01966154775900178,1.6764705882352942,-0.012831511447402123,1.6764705882352942,-0.07857438682677974,1.9117647058823528,-0.03801942453971309,1.0,0.01716154775900178
2025-10-09,2025-10,391,385,-0.1086178903012884,-0.10677104805208472,-0.07393861119613807,-0.053237048738198886,0.016522375549576227,-0.03570279777366742,0.09032810448594153,0.08728116786726564,1.7368421052631577,-0.11111315331524262,1.6578947368421053,-0.05738178558030415,1.8157894736842104,-0.04024227145787795,1.131578947368421,0.08445222049884459
2025-10-10,2025-10,348,331,-0.22749548684531823,-0.11805964719025469,-0.1510311964462659,-0.17098087280593366,-0.048261609392315524,-0.044530003508179664,0.056234262826143716,0.055543968403528175,1.7105263157894737,-0.12233596297972837,1.5526315789473684,-0.1748624517533021,1.8421052631578947,-0.0491352666660744,1.0263157894736843,0.052978178929843966
2025-10-13,2025-10,420,409,-0.1742290717037823,-0.08797884444116226,-0.15515123540793857,-0.09282472490269111,0.05365030532253105,0.04806391771749905,0.016216969816680613,0.13481475470116308,1.5853658536585367,-0.0919422590753086,1.5365853658536586,-0.09666618831732526,1.853658536585366,0.04342977137603564,1.1951219512195121,0.1318269498231143
2025-10-14,2025-10,363,350,-0.2170634496083842,-0.2533039037892888,-0.20917688170973803,-0.23997088528217503,0.023054430779885123,0.04210568624227186,0.05406836095022272,0.12000387818842305,1.5853658536585367,-0.25726731842343514,1.5609756097560976,-0.24387332430656528,1.9024390243902438,0.03734958868129625,1.2439024390243902,0.11689412209086207
2025-10-15,2025-10,392,383,-0.25673136315835554,-0.14142725100185077,-0.14440151179266755,-0.11510263451477944,-0.009236498712768096,0.03736078778694287,0.056845904641312214,0.16768018585318586,1.7894736842105263,-0.1459009352123771,1.5526315789473684,-0.11898421346214785,1.9736842105263157,0.03242657726062708,1.1052631578947367,0.16491702795844904
2025-10-16,2025-10,373,365,-0.2640893091664632,-0.22972743733049633,-0.258518168510573,-0.19352062497991268,-0.057233138881870343,-0.0424809966719732,0.11210800076400801,0.12472890349473564,1.631578947368421,-0.23380638469891737,1.631578947368421,-0.19759957234833372,1.894736842105263,-0.04721783877723636,1.0789473684210527,0.12203153507368301
2025-10-17,2025-10,389,379,-0.21855164647781133,-0.15385031557774448,-0.17977748219040382,-0.12768829161521125,0.006220024683578112,-0.06237031411505636,-0.008323055313753111,0.03680631089491903,1.4473684210526314,-0.15746873663037605,1.6842105263157894,-0.13189881793100072,1.9473684210526314,-0.06723873516768794,1.2105263157894737,0.03377999510544535
2025-10-20,2025-10,423,411,-0.270876888121935,-0.17466900434956828,-0.16310005938610306,-0.10385675733284835,0.05642988820449827,-0.04427596534914008,-0.012288947953549048,-0.04169403701142647,1.6829268292682926,-0.17887632142273902,1.7804878048780488,-0.10830797684504348,1.9268292682926829,-0.04909303851987178,1.170731707317073,-0.04462086627971915
2025-10-21,2025-10,372,358,-0.23908240704959285,-0.15540075268372214,-0.18179462677786182,-0.12695007610947998,0.0028124388821951316,0.07642837051200434,0.01615945273904379,0.006784974748179632,1.6341463414634145,-0.15948611853738068,1.6585365853658536,-0.1310964175728946,1.951219512195122,0.07155032173151653,1.2439024390243902,0.0036752186506186562
2025-10-22,2025-10,418,402,-0.16137535560920196,-0.07471352392280248,-0.29123320707865197,-0.11162768056118355,-0.027448898691788508,-0.0356365070603849,-0.04552384174354228,0.009413456288091988,1.625,-0.07877602392280247,1.625,-0.11569018056118355,1.9,-0.0403865070603849,1.3,0.006163456288091989
2025-10-23,2025-10,484,467,-0.15870820890098603,-0.07981774722415821,-0.13634805314901954,-0.040863641698387534,0.04720773700466954,0.05955249052516105,-0.03750119829951147,-0.005765912970263132,1.6382978723404256,-0.08391349190500928,1.574468085106383,-0.044799811911153495,1.8510638297872342,0.05492483095069297,1.2765957446808511,-0.00895740233196526
2025-10-24,2025-10,395,387,-0.2576959662028067,-0.15566742506306408,-0.2674761430544458,-0.18944795207060558,0.033733918340220416,0.042601626317836865,-0.004966129845651789,0.03768711686692588,1.702127659574468,-0.15992274421200026,1.6595744680851063,-0.19359688824081833,1.9574468085106382,0.03770800929656027,1.1489361702127658,0.03481477644139396
2025-10-27,2025-10,446,433,-0.2492068555375518,-0.1366736912415716,-0.18635952142802828,-0.09980016713803325,0.05080873455915069,-0.01964458563983787,0.12426113459238342,0.07651597613348235,1.6511627906976745,-0.14080159821831578,1.7209302325581395,-0.10410249271942859,1.8604651162790697,-0.024295748430535544,1.1395348837209303,0.07366713892418003
2025-10-28,2025-10,454,438,-0.20028679263152893,-0.13221080487203707,-0.12071395565335151,-0.1118174949265286,0.027731229241912504,0.014193391194157391,0.10495302171353167,0.008039186621368877,1.5454545454545454,-0.13607444123567344,1.6363636363636365,-0.11590840401743768,1.8409090909090908,0.009591118466884664,1.1363636363636362,0.005198277530459787
2025-10-29,2025-10,524,507,-0.23263382522070788,-0.11649595242974267,-0.09468480194458206,-0.09594012003101372,0.030999770324971847,0.015895878106761022,0.15749086200533371,0.07620322945588327,1.5882352941176472,-0.12046654066503679,1.607843137254902,-0.09995972787415097,1.9411764705882353,0.011042936930290435,1.2352941176470589,0.07311499416176563
2025-10-30,2025-10,578,563,-0.10258976708086646,-0.0929547478804613,-0.12229633327589608,-0.07266411900728967,-0.008634037085512351,0.009583219537795203,0.1395592441595965,0.08639080758006319,1.6785714285714286,-0.09715117645188988,1.7678571428571428,-0.07708376186443253,1.9107142857142856,0.0048064338235094895,1.1607142857142856,0.08348902186577747
2025-10-31,2025-10,426,419,-0.1484048803374549,-0.05968712907491168,-0.08730477508862086,-0.05418798220701468,0.0661029755023884,0.06701129619366852,0.131304703825654,0.03840066833819274,1.6607142857142856,-0.0638389147891974,1.732142857142857,-0.05851833934987182,1.8928571428571428,0.062279153336525665,1.107142857142857,0.035632811195335595
2025-11-03,2025-11,500,493,-0.2664669701796058,-0.14999324973607941,-0.19452165830969637,-0.10614641540957422,0.0446483643109225,-0.006402812547620882,0.1682236808947236,0.12204384191557868,1.673469387755102,-0.15417692320546716,1.8163265306122447,-0.11068723173610483,1.9183673469387754,-0.01119873091496782,1.163265306122449,0.11913567865027257
2025-11-04,2025-11,577,563,-0.1194157551124595,-0.049284404268400216,-0.1497799640567488,-0.07273044137795176,0.008836678675664497,-0.011366880620736885,0.15405720077714122,0.06884322886665452,1.5178571428571428,-0.05307904712554307,1.607142857142857,-0.0767482985208089,1.9107142857142856,-0.016143666335022597,1.1785714285714284,0.06589680029522595
2025-11-05,2025-11,673,650,-0.041291470969626515,0.0002157317296931048,-0.10684200014025333,-0.07722934147582514,-0.03946538751814469,-0.03943749731108302,0.11628562787702683,0.06238821697206215,1.523076923076923,-0.0035919605779992027,1.5384615384615383,-0.08107549532197898,1.9384615384615385,-0.04428365115723687,1.2307692307692308,0.059311293895139075
2025-11-06,2025-11,661,638,-0.08738837356310558,-0.07752398641213704,-0.06586458567435702,-0.021815508588305735,0.019866305969532823,0.033137838132736096,0.03861593150349723,0.06963724408471482,1.6,-0.08152398641213704,1.6,-0.025815508588305735,1.9384615384615385,0.02829168428658225,1.1384615384615384,0.06679109023856097
2025-11-07,2025-11,436,427,-0.022856685377644168,0.00238427954001294,-0.0049621309992188625,-0.029372102649829566,-0.01306182384270086,0.004998447495993583,0.019679706972191378,-0.0016686796337081725,1.6875,-0.00183447045998706,1.703125,-0.03362991514982957,1.921875,0.0001937599959935827,1.328125,-0.004988992133708172
2025-11-10,2025-11,455,443,-0.06304021043090291,-0.02510614583164545,-0.09741531169768913,-0.023978576492180846,-0.01691667027086467,0.04475640245545994,0.11289330088479319,0.11398663768780909,1.5909090909090908,-0.02908341855891818,1.7045454545454546,-0.028239940128544482,1.8636363636363638,0.04009731154636903,1.0909090909090908,0.11125936496053636
2025-11-11,2025-11,364,353,-0.014663925381269207,-0.016691711521816588,-0.0584598772962906,-0.09110452844514057,0.031924621312591585,0.03864423406301451,0.07890341290092225,0.09449764108430134,1.6818181818181819,-0.020896256976362042,1.6590909090909092,-0.09525225571786784,1.8863636363636365,0.03392832497210542,1.1818181818181819,0.09154309562975588
2025-11-12,2025-11,400,385,0.01642237304639642,-0.033273328296972715,0.030446307596044875,-0.010037246101564565,-0.026760567341587292,-0.020560986193888145,0.09291836634533818,0.09522056680371814,1.631578947368421,-0.037352275665393765,1.4473684210526314,-0.013655667154196145,1.9210526315789473,-0.025363617772835512,1.026315789473684,0.09265477733003392
2025-11-13,2025-11,401,385,-0.08718197908182805,-0.031103062964517536,-0.004474333494072357,-0.0041954041619757295,0.011736159455675379,0.018341839436403773,0.08114322402947854,0.024657567391307762,1.657894736842105,-0.0352477998066228,1.5526315789473684,-0.008076983109344151,1.9210526315789473,0.013539207857456406,0.8684210526315789,0.022486514759728814
2025-11-14,2025-11,384,379,-0.04604902797346382,-0.02732045780288479,-0.017157369492086207,-0.04245868900292683,-0.03580744940628381,-0.043992769239848954,0.10648608897629785,0.053020331209240525,1.631578947368421,-0.03139940517130584,1.6842105263157894,-0.0466692153187163,1.9210526315789473,-0.048795400818796325,0.9210526315789473,0.050717699630293156
2025-11-17,2025-11,415,406,-0.11228169216553949,-0.06491109142626095,-0.11652978873718582,-0.01750896547509974,-0.02373820405859157,0.013670530353975752,-0.021493666975594686,0.003531140363755515,1.5365853658536586,-0.0687525548408951,1.7073170731707317,-0.021777258158026568,1.8780487804878048,0.008975408402756239,0.9268292682926829,0.001214067193023808
2025-11-18,2025-11,385,378,-0.1276381763386016,-0.08295222063838928,-0.053796921882890605,-0.041146850221607946,-0.023263510034275334,-0.010373575833922836,0.111209499697194,0.08452752160666478,1.5853658536585367,-0.08691563527253562,1.6585365853658536,-0.04529319168502258,1.9268292682926829,-0.015190649004654545,1.097560975609756,0.08178361916764039
2025-11-19,2025-11,328,322,-0.18916776670510344,-0.1075105709305596,-0.09009945146025736,0.015290474247993988,0.04791062641038167,-0.009625367579436911,0.16476864261127483,0.18537954250855576,1.5789473684210527,-0.11145793935161223,1.5789473684210527,0.011343105826941357,1.9473684210526314,-0.01449378863206849,1.0789473684210527,0.18268217408750312
2025-11-20,2025-11,342,335,-0.05609132277265566,-0.04451187178246073,-0.03032539889087091,0.009863232764292226,0.15014983754789607,0.09857134675390353,0.13797300720830744,0.058841186953060454,1.6470588235294117,-0.04862951884128426,1.6470588235294117,0.0057455857054686975,1.9705882352941175,0.09364487616566823,1.0294117647058822,0.05626765754129575
2025-11-21,2025-11,332,327,0.10551854439562774,0.05765821892341912,0.12456391792303913,0.051550058681030984,-0.035904914217087525,-0.024664536892468045,0.054110128765244694,0.011466506386642726,1.4705882352941178,0.05398174833518383,1.5,0.04780005868103099,1.9411764705882353,-0.029517478068938632,0.9411764705882353,0.009113565210172137
2025-11-24,2025-11,343,335,0.04347196740504698,0.00294387281504406,0.018116417465200894,-0.006286216209567475,0.08531432638653536,0.01972417367937005,-0.09311678676972378,-0.03441380791987245,1.5588235294117647,-0.0009531860084853513,1.6176470588235294,-0.010330333856626298,1.8235294117647058,0.015165350149958286,1.0882352941176472,-0.03713439615516657
2025-11-25,2025-11,313,305,-0.09753084165663539,-0.02901579423873188,0.031970806819928616,0.18055104427440993,-0.019359139649453766,-0.03602853536732187,-0.03269125107813779,0.22461476780529113,1.6764705882352942,-0.03320697070932011,1.6176470588235294,0.1765069266273511,2.0,-0.041028535367321865,1.2352941176470589,0.2215265325111735
2025-11-26,2025-11,307,299,-0.057272557892083395,-0.02651521527540015,-0.09080110793811046,-0.06536296442953414,-0.04204896176753515,-0.02310976139168245,0.01671257956822147,0.026510315955671812,1.6,-0.03051521527540015,1.6333333333333333,-0.06944629776286747,1.9333333333333333,-0.027943094725015785,1.0,0.024010315955671813
2025-11-28,2025-11,361,349,-0.014394736752021218,-0.03647812732468766,-0.06453131432708421,-0.021837271453492308,-0.06212209840092833,-0.0027451184307488337,0.011687148957010146,0.02691831453905607,1.6285714285714286,-0.04054955589611623,1.6285714285714286,-0.025908700024920878,1.8857142857142857,-0.007459404145034548,1.0285714285714285,0.024346885967627498
2025-12-01,2025-12,319,314,-0.1588701739740183,-0.05188809624393487,-0.17103119625106414,-0.07312968144060801,0.03037189252035987,0.042928722237545965,-0.03439958301295321,0.12962466583380539,1.6857142857142857,-0.05610238195822058,1.8,-0.07762968144060801,1.9714285714285713,0.03800015080897454,1.2857142857142856,0.12641038011951966
2025-12-02,2025-12,313,303,-0.11558013824068848,0.080707156786192,-0.04008876132698012,0.08983664549151187,-0.04382209863748632,-0.021616396446590348,-0.08552509028181074,0.07580903831508082,1.8709677419354838,0.07602973743135329,1.5806451612903225,0.08588503258828606,1.9032258064516128,-0.02637446096271938,1.129032258064516,0.07298645766991953
2025-12-03,2025-12,303,296,0.05478061569825171,0.034766035249227396,-0.037683000016453506,0.0005805753498651645,0.006561908641226826,0.017926600191175653,-0.055633539129444486,0.032657042055479424,1.6333333333333333,0.03068270191589406,1.8,-0.003919424650134835,1.9666666666666666,0.013009933524508986,1.1,0.029907042055479425
