date,month,n,n_tradable,ic_GBM_EVENT,gross_GBM_EVENT,pred_GBM_EVENT,ic_StockMixer_T1_EVENT,gross_StockMixer_T1_EVENT,pred_StockMixer_T1_EVENT,ic_GBM_TFIDF,gross_GBM_TFIDF,pred_GBM_TFIDF,ic_StockMixer_T1_TFIDF,gross_StockMixer_T1_TFIDF,pred_StockMixer_T1_TFIDF,ic_GBM_SHUFFLE,gross_GBM_SHUFFLE,pred_GBM_SHUFFLE,ic_StockMixer_T1_SHUFFLE,gross_StockMixer_T1_SHUFFLE,pred_StockMixer_T1_SHUFFLE,ic_GBM_NOTEXT,gross_GBM_NOTEXT,pred_GBM_NOTEXT,ic_StockMixer_T1_NOTEXT,gross_StockMixer_T1_NOTEXT,pred_StockMixer_T1_NOTEXT,turnover_GBM_EVENT,net_GBM_EVENT,turnover_GBM_TFIDF,net_GBM_TFIDF,turnover_GBM_SHUFFLE,net_GBM_SHUFFLE,turnover_GBM_NOTEXT,net_GBM_NOTEXT,turnover_StockMixer_T1_EVENT,net_StockMixer_T1_EVENT,turnover_StockMixer_T1_TFIDF,net_StockMixer_T1_TFIDF,turnover_StockMixer_T1_SHUFFLE,net_StockMixer_T1_SHUFFLE,turnover_StockMixer_T1_NOTEXT,net_StockMixer_T1_NOTEXT
2025-08-01,2025-08,372,364,0.11799090555827643,0.00927450980531249,0.05135201217569351,0.02872695765119387,0.011959824314676392,0.39912225802739465,0.02481199738734482,0.015357772631743103,0.07413904635805697,0.0041652894931019716,0.026496548669787717,0.504208803590801,0.09195283869708963,0.019627537759613584,0.042612589927434164,-0.030379454123700165,0.008079032110825132,0.310196074967583,0.12990384563832078,0.025369671544198443,0.047488129390033204,-0.0542983440302312,0.0007351853667709948,0.18031404157065684,1.0,0.00677450980531249,1.0,0.012857772631743102,1.0,0.017127537759613586,1.0,0.022869671544198444,1.0,0.009459824314676391,1.0,0.023996548669787718,1.0,0.0055790321108251315,1.0,-0.0017648146332290052
2025-08-04,2025-08,396,387,0.01080563039470514,-0.007662078602045586,0.05450113453389602,-0.006954440957470689,-0.00748306764360481,0.43375398218631744,0.03798690984119059,-0.002643356517277309,0.061245600716471234,0.00887747545017023,0.0008880910850927902,0.6041219100738183,0.0001749794041704908,-0.017141178669662166,0.04755102948563719,-0.0016676667675221818,-0.004313814066721719,0.9569785079130759,0.04288096873854299,0.020288946084498122,0.05011050805615502,-0.1075160997235742,-0.019216200213003756,0.19928639420332053,1.641025641025641,-0.011764642704609689,1.8717948717948718,-0.007322843696764489,1.8717948717948718,-0.021820665849149344,1.7692307692307692,0.0158658691614212,1.4102564102564101,-0.011008708669245835,1.8974358974358974,-0.003855498658496953,1.8205128205128205,-0.00886509611800377,1.6153846153846154,-0.023254661751465296
2025-08-05,2025-08,473,454,-0.007551528517186152,-0.005038565224050968,0.05369255402123404,-0.0869924881602683,-0.010012558420329684,0.46549019068479536,0.013552126249331005,-0.020323146694985552,0.06482315925727983,-0.027512263140527182,0.014638721057251277,0.5674339830875397,0.06877227391340043,0.06157149344061395,0.05181715919615133,-0.07271473107105744,-0.050253243840266845,0.319895352754328,-0.006287384001019662,-0.007967078427256209,0.05516268275577273,-0.03671802319911569,0.0503537131471548,0.17566484378443825,1.4666666666666666,-0.008705231890717634,1.9555555555555555,-0.025212035583874443,1.8,0.057071493440613956,1.8444444444444443,-0.01257818953836732,1.4222222222222223,-0.01356811397588524,1.8888888888888888,0.009916498835029056,1.8,-0.05475324384026684,1.6666666666666667,0.04618704648048813
2025-08-06,2025-08,581,559,-0.011144715982410165,-0.007921717044329635,0.05291358598639041,-0.04427115806683134,0.0031697167737230886,0.39544752113787196,-0.020376790647636995,-0.02335616776525622,0.07271759039704062,-0.07049610997349749,-0.019097797856206283,0.5929559016866344,0.006888230388416701,0.04113062390560847,0.04887569635763814,0.02394256320391005,-0.02050497264058422,0.3936321453324386,-0.016901520309589184,0.004587512040309105,0.05853353568557863,-0.09561649166367364,-0.024498210082847634,0.20937987410330347,1.4642857142857142,-0.01158243133004392,1.75,-0.02773116776525622,1.8035714285714286,0.036621695334179895,1.7142857142857142,0.00030179775459482014,1.4107142857142858,-0.00035706894056262593,1.8571428571428572,-0.023740654999063426,1.9285714285714286,-0.02532640121201279,1.6607142857142858,-0.02864999579713335
2025-08-07,2025-08,589,550,-0.07450204265160021,-0.010038663665692662,0.054111914849809484,-0.021771683615379265,-0.00039708905808274585,0.48321632607416676,0.021119331704641652,0.004195303644685662,0.07471706934003641,0.08146358434429643,0.03215103794336344,0.5225939875976606,-0.008974048286792758,0.0021557115155000604,0.05664617508976616,0.01404452357690261,0.05095883673841928,0.4109300922263752,-0.05354572247064167,-0.007993199102661299,0.057768741426695566,-0.16993667984115218,-0.03483538787828126,0.18465662679888986,1.482142857142857,-0.013744020808549804,1.8392857142857142,-0.00040291064102862366,1.8214285714285714,-0.002397859913071368,1.7857142857142856,-0.012457484816947013,1.4285714285714286,-0.003968517629511318,1.857142857142857,0.0275081808005063,1.8928571428571428,0.04622669388127642,1.75,-0.039210387878281266
2025-08-08,2025-08,366,353,0.012390508703406581,0.023666935308606883,0.062213203998107626,-0.02195990835923668,0.008536368494253932,0.4589530408382416,-0.04173693711048165,-0.02641290220690097,0.07927023063434867,-0.022165462004484517,0.0005160737527497539,0.5158951222896576,0.028800473660439828,-0.00899922973267281,0.06557259756969366,-0.077919859184413,-0.02799888189971548,0.4036272525787354,0.0497506227470948,-0.01069757432542116,0.057692817340827734,-0.009249008215323625,0.018361746087467136,0.21371445868696487,1.509090909090909,0.019894208035879612,1.8909090909090909,-0.031140174934173696,1.8545454545454545,-0.013635593369036447,1.8545454545454545,-0.015333937961784797,1.4,0.005036368494253932,1.8181818181818181,-0.0040293807927047915,1.9818181818181817,-0.032953427354260934,1.709090909090909,0.014089018814739864
2025-08-11,2025-08,398,376,0.056263784037504684,0.027729253108011234,0.06869191547013301,0.008357920373915589,0.012133408902286338,0.47545787348951163,0.0205950958045855,0.03974353850200135,0.06398135441423193,-0.04044630888802256,0.024204858978349564,0.6200580424384067,-0.004434779931493038,0.009249334824030111,0.06647460909076935,-0.03652683392563825,-0.0062062728602852845,0.43349480530933326,0.05698413903157282,0.02940591233385476,0.061951520049865184,0.011337344824220774,-0.02861621965803853,0.2658567573679121,1.5526315789473684,0.023847674160642814,1.894736842105263,0.035006696396738195,1.9210526315789473,0.004446703245082743,1.7894736842105263,0.024932228123328445,1.368421052631579,0.008712356270707391,1.8421052631578947,0.019599595820454827,1.8684210526315788,-0.01087732549186423,1.5526315789473684,-0.032497798605406955
2025-08-12,2025-08,266,252,0.030669741982686204,-0.018005510807983547,0.0664568366608318,-0.04074177387500976,0.008023206455727499,0.5111179089546204,0.021596751782801533,0.007073800927435536,0.06412185871389904,-0.020684280332051184,0.010431861926423897,0.588937435746193,-0.10503649413973773,-0.03260094353708006,0.055130291954060016,0.014369716957222396,0.053044454459834287,0.41691764086484906,-0.07542866069137227,-0.035595695687770594,0.057038169935806654,0.032771880942551415,-0.013582416913364419,0.22943745970726015,1.6578947368421053,-0.02215024765008881,1.8421052631578947,0.002468537769540799,2.0,-0.03760094353708006,1.868421052631579,-0.04026674831934954,1.4473684210526316,0.00440478540309592,1.894736842105263,0.005695019821160739,1.894736842105263,0.04830761235457113,1.6052631578947367,-0.017595574808101262
2025-08-13,2025-08,336,316,0.03262672414529598,-0.016424779451229974,0.0667151679367429,-0.0023042910619511894,-0.056482260268313184,0.44806634658016264,-0.10721191974818581,-0.022974141820172038,0.06274146932506604,-0.020089817817384427,-0.009330767521598369,0.5471829692833126,0.0084038292230551,0.008549699359641293,0.055759006764379754,-0.14980169620371644,-0.022809402306356856,0.3705807925434783,-0.027803340589341863,-0.059168408987718725,0.06009451676476577,0.1383662880066528,0.0271873913353938,0.21445202128961682,1.625,-0.020487279451229974,1.84375,-0.027583516820172037,1.875,0.0038621993596412935,1.8125,-0.06369965898771872,1.5,-0.06023226026831319,1.9375,-0.01417451752159837,1.90625,-0.027575027306356855,1.46875,0.023515516335393803
2025-08-14,2025-08,327,311,0.03305525599797046,-5.185461383062245e-05,0.06820250713117779,-0.05145656199563628,-0.0172292728540447,0.3940826704905879,-0.0031704536026689314,-0.0050522159583358765,0.07647567811752126,-0.09389100813065723,0.002753516628612637,0.6227455009375849,0.028123874156585463,0.04388070364596694,0.05845460132654508,-0.006828740356946065,0.011815110490278424,0.39453210417301426,-0.02508470289230925,-0.005687307605659168,0.05272844364888265,0.1005502202416772,-0.0016526353366866737,0.17840569562488987,1.4375,-0.003645604613830623,1.875,-0.009739715958335875,1.875,0.03919320364596694,1.59375,-0.009671682605659168,1.34375,-0.0205886478540447,1.8125,-0.0017777333713873628,1.875,0.007127610490278424,1.375,-0.005090135336686674
