month,n_names,ic,ls_gross,long_excess,long_raw,mkt,top_names,bot_names,era,cost_house,ls_net_house,cost_stress,ls_net_stress
2018-01,66,-0.18674654782927053,-0.09098141574040883,-0.03745463381122402,0.06674899834997505,-0.03116975020661894,93096|27828|85390|25320|85914|15058|87337|32870,77462|13323|14803|13181|63715|77357|15643|84519,E1,0.0012,-0.09218141574040883,0.005,-0.09598141574040883
2018-02,65,-0.019973776223776225,0.04402803053930201,0.10031299111205431,0.004777964511363022,-0.0007720899839567252,10220|83976|14603|16304|32870|13181|88790|84519,50948|13527|51369|93096|16968|87430|24441|14803,E1,0.0019384615384615386,0.04208956900084047,0.008076923076923077,0.03595110746237893
2018-03,72,-0.13708277059617982,-0.05657011248482212,0.01747777083239871,0.08099031382693081,-0.015092835877548061,16649|77175|14141|12008|88790|87337|13511|16076,14803|77462|15707|13181|15535|92635|81481|10220,E1,0.0018857142857142857,-0.0584558267705364,0.007857142857142858,-0.06442725534196497
2018-04,60,-0.11392053348152267,0.010667345897082015,0.043638043205793266,-0.0021361601092405127,0.02627882955564753,85631|92471|90215|86580|21055|80320|15145|15707,77462|13181|86594|16304|16968|92203|14803|87432,E1,0.0021,0.008567345897082015,0.00875,0.0019173458970820137
2018-05,72,-0.13949450125409996,-0.04393048262961742,0.00852036850704022,0.04163996302518254,0.024069324032785833,13323|32678|14803|61313|87337|78975|14141|15058,10866|14609|32651|60580|16968|12008|51369|83976,E1,0.0018,-0.045730482629617424,0.0075,-0.05143048262961742
2018-06,70,0.14226226926778057,0.019043170218211433,0.02262735656547112,0.059442356647281744,0.010305460682916712,83822|13181|76839|64785|15707|83011|14231|27828,77462|10866|32870|80320|87430|14803|79881|87337,E1,0.0021428571428571425,0.016900313075354292,0.008928571428571428,0.010114598789640005
2018-07,67,0.02055231862079975,0.01829326076725453,0.003200511258049441,-0.02849855151052283,0.01760750518423504,32651|21055|13527|15535|50948|85390|14970|32870,15145|92322|87337|77357|17685|84519|87430|12873,E1,0.0020307692307692305,0.016262491536485298,0.008461538461538461,0.009831722305716068
2018-08,74,0.025783043317289887,0.02654452199754223,0.08190114179001454,-0.04278991358654148,0.020937931185347924,15145|90215|16304|85631|14970|78975|16188|21055,51369|61313|80320|13628|17341|14803|88790|10866,E1,0.0019714285714285715,0.02457309342611366,0.008214285714285714,0.018330236283256515
2018-09,77,-0.10125467463462444,-0.0252916703385857,-0.032551153204281875,0.012325592653699627,-0.06428818437340578,17821|17341|25320|32651|93096|76839|77699|27828,87430|85914|83822|15707|51369|77462|83976|14040,E1,0.0020800000000000003,-0.027371670338585702,0.008666666666666668,-0.033958337005252366
2018-10,71,0.06291079812206572,0.027924300262509257,0.0406055852591616,-0.12215320675679334,-0.02894020125742669,12008|14231|51369|75905|16304|92294|88790|42585,83011|77462|64785|77175|18973|15058|87430|17821,E1,0.002057142857142857,0.0258671574053664,0.008571428571428572,0.019352871691080686
2018-11,74,0.07186967789707514,-0.007475587448723865,-0.0023580268363322466,-0.022437612657455457,-0.08711409193637987,17949|92322|14141|13323|83822|84519|91611|24441,32651|14603|87430|17821|16188|18973|93096|77462,E1,0.0018857142857142861,-0.009361301734438152,0.007857142857142858,-0.015332730305866724
2018-12,71,0.06173708920187793,0.03427770279280974,0.06952915836196462,-0.10944326200199307,0.10424708080215872,78975|21055|14603|14231|12008|14141|13628|64785,15643|83822|14182|77357|15058|81481|17685|86489,E1,0.0019714285714285715,0.03230627422138117,0.008214285714285714,0.026063417078524026
2019-01,66,0.18232107631800232,0.05915299164139241,0.062033825738210736,0.14775071191182487,0.0475672998196639,84519|13527|14970|16649|32870|16304|14434|87430,76839|12873|92322|16076|14141|93002|13323|92203,E1,0.0019384615384615386,0.05721453010293087,0.008076923076923077,0.051076068564469335
2019-02,71,0.1097622321955959,0.04061798555732202,0.015841477864589455,0.1274656448484302,0.019367718096375608,14970|60580|77357|63715|78975|17685|14040|83822,14434|85390|84519|92203|77606|15643|12008|15535,E1,0.0018,0.038817985557322014,0.0075,0.03311798555732202
2019-03,71,0.00647216633132126,0.016491550061981695,0.004758601593144507,0.06844540415583548,0.029877226391264333,14544|15643|27828|16188|61241|61313|14040|87337,51369|14970|14231|25320|50948|32651|76839|86594,E1,0.0020571428571428568,0.014434407204838838,0.00857142857142857,0.007920121490553125
2019-04,60,-0.037010280633509314,0.02934931374148588,-0.029381758159328863,0.013852424334241775,-0.013829388715660973,27828|10866|77462|16188|25320|16304|17821|76839,14609|84519|64785|78975|81481|14141|93002|51369,E1,0.002,0.02734931374148588,0.008333333333333335,0.021015980408152547
2019-05,78,0.10269477358084952,-0.0267894832073845,0.06018458293001486,0.01902076190892008,0.019953899390010132,13527|80320|15058|18484|17821|77357|32678|61313,17949|24441|90215|32651|16064|12008|15535|83011,E1,0.002,-0.028789483207384503,0.008333333333333335,-0.03512281654071783
2019-06,72,0.12862563508907326,0.029259653479169423,0.02892197113280207,0.06204715047152419,0.02049439243732576,14803|86580|77357|15643|91611|78975|13511|32651,15058|92635|75905|93096|12008|77175|16076|87337,E1,0.002057142857142857,0.027202510622026565,0.008571428571428572,0.020688224907740853
2019-07,69,0.12060650347095361,0.03947706442486518,-0.03171341989679967,0.010610286845168439,-0.022241082550469082,83011|17821|50948|93096|17341|92294|78975|14141,25320|15643|32651|42585|16188|84519|86489|85390,E1,0.0020307692307692305,0.037446295194095945,0.008461538461538461,0.031015525963326716
2019-08,81,0.00508130081300813,0.035945454883645055,0.040309953276674124,-0.12559843596954484,0.04205682347849171,10220|17949|84519|13511|86489|14141|24441|10866,93002|91611|32651|42585|32870|50948|14609|15535,E1,0.001575,0.034370454883645055,0.0065625,0.029382954883645056
2019-09,81,-0.03552393857271906,-0.03812078756078041,-0.005608522642226707,-0.005634486436403241,0.002616330407219536,18973|14603|63715|16188|10866|17949|51369|82598,12008|86489|76839|13527|16064|15535|15058|87337,E1,0.001875,-0.03999578756078041,0.0078125,-0.04593328756078041
2019-10,68,0.07863495820132074,-0.0018258425594699628,-0.012876748846296774,-0.011293095794264168,0.04896565900616667,25320|16188|92203|14141|15707|83011|60580|16304,84519|42585|32651|15145|14231|14040|87430|85390,E1,0.0023076923076923075,-0.00413353486716227,0.009615384615384616,-0.011441227174854579
2019-11,78,0.10732305669014529,0.031100605659084013,0.02691910208287659,0.041691997632676406,0.027755391879296765,27828|87432|16076|14609|75905|17341|17821|25320,76279|15535|14434|77462|13323|86594|87430|13527,E1,0.0016,0.029500605659084012,0.006666666666666665,0.02443393899241735
2019-12,76,-0.10176419524636393,-0.035696926444755556,0.08054450425665496,0.05966137591971341,0.03325948304366011,51369|15058|18267|16649|87432|13527|32870|10220,78975|81481|18484|42585|14182|18726|86594|13181,E1,0.0018399999999999998,-0.03753692644475556,0.007666666666666665,-0.043363593111422225
2020-01,77,-0.035938218866069044,-0.05887198755496611,-0.005647359064216858,0.051397299185864685,0.02136179030057539,60580|90215|14603|83011|13181|87432|10866|16649,77462|16304|14434|21055|18726|14231|82598|14544,E1,0.0019200000000000003,-0.060791987554966107,0.008,-0.06687198755496611
2020-02,74,0.05969640873750461,-0.0625461910421485,-0.037114009686774745,0.013518489675071172,-0.3330904271733127,14803|79881|16076|93096|92471|15145|84519|81481,63715|13527|76839|77462|87430|18267|13511|82598,E1,0.0023142857142857145,-0.06486047675643421,0.009642857142857144,-0.07218904818500564
2020-03,88,-0.19898118673886434,-0.03378832116445615,0.02496623524896451,-0.3301822137869228,0.19108051427019856,16064|17949|14603|77357|32870|27828|14970|64785,92294|77462|32651|85914|24441|75905|53613|50948,E1,0.0017647058823529412,-0.03555302704680909,0.007352941176470588,-0.04114126234092674
2020-04,76,0.019412299469349376,-0.03916328027799797,0.060102976002301994,0.31718182129020867,0.04371202821408038,16304|13628|17821|25320|15535|80320|14603|15145,92635|13323|76279|86594|79881|81481|16076|14182,E1,0.0017599999999999998,-0.040923280277997964,0.007333333333333333,-0.0464966136113313
2020-05,78,0.01576904108549678,-0.02365020822718976,0.10148813569051456,0.18098470379257062,0.09875095350915464,14434|14970|14231|75905|16304|85631|92203|32678,76279|16188|42585|87337|24441|14603|87430|84519,E1,0.0017599999999999998,-0.02541020822718976,0.007333333333333333,-0.030983541560523093
2020-06,78,0.024393328190796544,-0.02405101241948106,0.008153169553748622,0.11726873832721027,0.05700526332053091,16188|51369|87430|17821|16076|85390|32678|83011,78975|13511|85914|24441|10220|21055|79881|18973,E1,0.0018399999999999998,-0.025891012419481062,0.007666666666666665,-0.031717679086147726
2020-07,64,0.034249084249084245,0.013627307001985101,0.017952257018749446,0.0353072500092386,0.05408342850278025,86580|86489|14141|32870|17341|86594|16188|83011,79881|17821|42585|27828|93002|15707|32678|92322,E1,0.0021,0.011527307001985102,0.00875,0.0048773070019851004
2020-08,73,-0.07565099345921265,0.005599585981163099,0.07083198434086607,0.075641386861427,-0.02010445381501136,14970|17685|14141|82598|87432|18726|83976|77357,53613|16064|16649|63715|42585|24441|77462|77175,E1,0.0018,0.0037995859811630994,0.0075,-0.0019004140188369004
2020-09,78,-0.02105489447261599,0.014569495916736582,-0.007147618089593492,0.08934193782927974,0.042341177407175135,17341|14141|83822|16968|16064|10866|14609|14603,81481|51369|17821|12008|42585|79881|15535|92322,E1,0.00176,0.012809495916736583,0.007333333333333334,0.007236162583403248
