month,n_names,ic,ls_gross,long_excess,long_raw,mkt,top_names,bot_names,era,cost_house,ls_net_house,cost_stress,ls_net_stress
2018-01,66,0.24749240678111237,0.039292664962696046,0.02968513613076152,0.054203200240137125,-0.03116975020661894,15707|82598|51369|14231|13511|86580|87430|92322,63715|13323|81481|15643|10866|42585|14182|13181,E1,0.0012,0.038092664962696046,0.005,0.03429266496269605
2018-02,65,-0.02958916083916084,-0.013141426388689786,0.06414367308992146,0.0008056027038162524,-0.0007720899839567252,16968|86580|92294|53613|27828|42585|61241|16064,76839|18973|78975|13527|13628|60580|13181|32870,E1,0.0019384615384615386,-0.015079887927151325,0.008076923076923077,-0.021218349465612865
2018-03,72,0.05598430767251914,0.01749142081479327,0.03381131995815282,0.0900310864144814,-0.015092835877548061,14141|14040|77462|53613|16304|21055|87337|86580,42585|15707|15145|91611|32870|87432|13511|27828,E1,0.0017142857142857142,0.01577713510050756,0.007142857142857143,0.01034856367193613
2018-04,60,0.08018894137260352,0.049419929490287756,0.07841254545528359,-0.007989161601855874,0.02627882955564753,15535|17341|15145|61241|86580|85914|86594|15058,13628|16968|14803|14970|80320|14182|85631|21055,E1,0.0022,0.047219929490287756,0.009166666666666665,0.04025326282362109
2018-05,72,0.04193195703903789,0.045362010256166145,0.0702777732885617,0.05998297603202917,0.024069324032785833,14603|86580|61241|10220|14141|14040|61313|53613,15058|13511|17341|83822|21055|16188|81481|63715,E1,0.0017142857142857142,0.04364772454188043,0.007142857142857143,0.038219153113309
2018-06,70,-0.05254133496631965,0.03423624875980755,0.010954855072972693,0.04165131710460585,0.010305460682916712,61241|86580|53613|77357|87430|15145|64785|25320,81481|14182|83822|92322|92471|92203|93096|13511,E1,0.0014571428571428574,0.03277910590266469,0.006071428571428572,0.028164820188378976
2018-07,67,-0.09218612818261633,-0.0475257899693438,-0.06384101936521401,-0.011103192022715659,0.01760750518423504,88790|90215|87430|32651|77699|15145|16064|27828,14434|87337|16649|13511|92322|82598|14970|83976,E1,0.0016615384615384613,-0.04918732843088226,0.006923076923076922,-0.05444886689242072
2018-08,74,-0.08552388004442799,-0.051435042909778655,-0.018344245312260723,-0.03215691606588531,0.020937931185347924,14603|14141|13511|88790|10866|63715|13527|14803,15535|93002|81481|16649|85390|85631|93096|14182,E1,0.0017142857142857142,-0.05314932862406437,0.007142857142857143,-0.0585779000526358
2018-09,77,-0.07204684819841317,-0.04048991649716447,-0.034186004598461404,0.050291478455064924,-0.06428818437340578,32870|14434|86594|18973|76279|14231|92635|17949,51369|14970|14182|83976|15058|17821|77357|79881,E1,0.0018399999999999998,-0.04232991649716447,0.007666666666666665,-0.04815658316383113
2018-10,71,0.026425217974513745,-0.026320559486796777,-0.03307621095140243,-0.11153579469123384,-0.02894020125742669,60580|77699|85914|16304|17341|12008|86580|83011,85390|92322|13181|10866|92635|13511|13323|87432,E1,0.0018857142857142857,-0.028206273772511063,0.007857142857142858,-0.03417770234393963
2018-11,74,-0.21338763420955195,-0.05799974861241842,-0.030843527291075597,-0.053685688706934305,-0.08711409193637987,14609|77175|15643|32651|16064|17685|15535|12008,15707|91611|81481|79881|13527|14182|77462|87432,E1,0.0019714285714285715,-0.05997117718384699,0.008214285714285714,-0.06621403432670413
2018-12,71,-0.004426559356136821,-0.011065953730388739,0.0537593972309679,-0.113827116020267,0.10424708080215872,85914|87430|64785|83976|32870|16064|16076|83822,88790|86489|87337|51369|13527|93096|14182|81481,E1,0.0017142857142857142,-0.012780239444674452,0.007142857142857143,-0.01820881087324588
2019-01,66,-0.00993643603473427,-0.0165321033122844,0.033723275126776246,0.07638932629416306,0.0475672998196639,82598|15707|15535|85631|87430|76839|86489|32870,42585|14231|77606|87337|93096|13323|83976|32651,E1,0.0020307692307692305,-0.01856287254305363,0.008461538461538461,-0.02499364177382286
2019-02,71,0.2657701467003048,0.06288673876328325,0.058118740273654323,0.15911034342473718,0.019367718096375608,16649|14803|93096|13628|78975|16968|80320|85631,84519|13181|51369|92294|76839|24441|14603|85390,E1,0.0018,0.06108673876328325,0.0075,0.055386738763283254
2019-03,71,-0.047887323943661964,0.02597872509079172,0.022568907129422167,0.04194050094445433,0.029877226391264333,78975|14970|10866|25320|50948|61241|80320|51369,77699|14231|92635|13323|77462|13511|85631|13628,E1,0.0018857142857142857,0.024093010805077433,0.007857142857142858,0.01812158223364886
2019-04,60,-0.19666574048346766,-0.07191217282296959,-0.06712467788539889,-0.04038655400027449,-0.013829388715660973,75905|18267|92322|32651|90215|15535|77699|15707,24441|13628|13511|32678|16064|91611|17821|77462,E1,0.0021,-0.0740121728229696,0.00875,-0.08066217282296959
2019-05,78,-0.0719912998394011,-0.009518373517050841,0.011087197861732985,0.006397659147138849,0.019953899390010132,15643|86580|87432|14141|14182|84519|87430|90215,15058|17949|76839|16064|17821|24441|13181|81481,E1,0.0016,-0.011118373517050842,0.006666666666666667,-0.016185040183717508
2019-06,72,0.3495080069457844,0.08000988698477646,0.05919677948023052,0.10384747594591663,0.02049439243732576,61241|86580|16076|77357|24441|15643|87430|87432,14603|17949|12008|13527|87337|78975|21055|16064,E1,0.0018,0.07820988698477646,0.0075,0.07250988698477645
2019-07,69,0.020898794300328833,0.04497704447079671,-0.03958112954609771,0.0761960661038859,-0.022241082550469082,77699|15643|81481|86580|85631|16064|13511|82598,13527|24441|77462|32651|14603|85390|25320|14434,E1,0.0016615384615384613,0.043315506009258244,0.006923076923076922,0.03805396754771979
2019-08,81,-0.012917795844625112,-0.04884479115289971,0.005179778159893116,-0.09433743838001865,0.04205682347849171,16968|14544|15535|13323|14803|86580|17949|21055,92294|15058|77175|86489|32651|91611|14609|83976,E1,0.00165,-0.05049479115289971,0.006875,-0.05571979115289971
2019-09,81,-0.06919602529358627,-0.007180567966114493,-0.01477780055146364,-0.029034449007442162,0.002616330407219536,60580|92322|32678|53613|13527|76279|87430|17949,86489|78975|76839|16064|91611|14434|77462|86594,E1,0.00165,-0.008830567966114493,0.006875,-0.014055567966114492
2019-10,68,0.0853914570370653,0.14542647405203601,0.1608211552106384,-0.01590745237628588,0.04896565900616667,87430|92203|16649|15535|83011|92322|93002|83976,77606|14182|78975|76839|86489|14544|32651|92294,E1,0.0020307692307692305,0.1433957048212668,0.008461538461538461,0.13696493559049755
2019-11,78,-0.030311460691207524,-0.04557636304947343,-0.04304842547511723,0.26742502882346897,0.027755391879296765,93002|85631|18726|77357|53613|87337|13527|16968,76839|18484|14603|85390|76279|83976|86594|15535,E1,0.0019200000000000003,-0.047496363049473425,0.008,-0.05357636304947343
2019-12,76,0.18745044429254956,0.09519832598723016,0.07842905087246242,0.08836579997345637,0.03325948304366011,14544|24441|32870|83822|80320|13511|61313|14970,18484|15643|79881|16064|13181|17685|27828|83976,E1,0.0016799999999999996,0.09351832598723016,0.007,0.08819832598723015
2020-01,77,0.008885909392834755,-0.02963903608495088,-0.03495553732173994,0.03815918371916311,0.02136179030057539,80320|83011|32870|92322|87432|10866|86489|83822,14544|82598|85390|92471|13628|25320|42585|14182,E1,0.0016,-0.03123903608495088,0.006666666666666665,-0.03630570275161755
