date,month,n,n_tradable,ic_EMBED,gross_EMBED,ic_TFIDF,gross_TFIDF,ic_SHUFFLE,gross_SHUFFLE,ic_NOTEXT,gross_NOTEXT,turnover_EMBED,net_EMBED,turnover_TFIDF,net_TFIDF,turnover_SHUFFLE,net_SHUFFLE,turnover_NOTEXT,net_NOTEXT
2025-08-01,2025-08,372,364,-0.019872835665542054,-0.004379230349286537,-0.03193452990186376,0.006405919833849848,-0.0411088262708325,-0.0014826188564553235,-0.14671903729545382,-0.021059549446171784,1.0,-0.006879230349286537,1.0,0.003905919833849848,1.0,-0.003982618856455324,1.0,-0.023559549446171783
2025-08-04,2025-08,396,387,0.06317189161198779,0.004123323658609281,0.04149096564615048,0.007543358379931645,0.06441826504171899,-0.002116517904203171,-0.1895622952554308,-0.013989788953118571,1.8717948717948718,-0.0005561635208778991,1.8717948717948718,0.0028638712004444653,1.923076923076923,-0.006924210211895479,1.282051282051282,-0.017194917158246777
2025-08-05,2025-08,473,454,-0.07899918515322513,-0.01490629070391172,-0.059522068784920626,-0.011250554671597024,-0.012139559347058996,-0.004224465697800822,-0.11422804241417431,-0.009396736295607569,1.8222222222222222,-0.019461846259467275,1.9111111111111112,-0.0160283324493748,1.9555555555555555,-0.009113354586689711,1.3111111111111111,-0.012674514073385348
2025-08-06,2025-08,581,559,-0.082940707789515,-0.02291201655870196,-0.06476392067926964,-0.01500058297319954,0.06161421442371616,0.017162287590303884,0.010038865686281755,0.004220928521894156,1.8392857142857142,-0.027510230844416245,1.8928571428571428,-0.0197327258303424,2.0,0.012162287590303883,1.2857142857142858,0.0010066428076084414
2025-08-07,2025-08,589,550,0.006494835330166448,0.002165693737791561,-0.04895193552220788,-0.0014009428764227899,-0.010475137811365649,0.004143487578233877,0.03385854701582512,0.007973712733132476,1.7678571428571428,-0.002253949119351296,1.7857142857142856,-0.005865228590708504,1.9107142857142856,-0.0006332981360518365,1.3928571428571428,0.0044915698759896185
2025-08-08,2025-08,366,353,0.0606351219573188,0.0007144848360254204,-0.021457685057920013,-0.00962203077787269,-0.006106655923307959,-0.016196137698906286,-0.1478532979328145,-0.01139041922193999,1.9454545454545453,-0.004149151527610943,1.8727272727272726,-0.014303848959690871,1.9636363636363636,-0.021105228607997194,1.490909090909091,-0.015117691949212718
2025-08-11,2025-08,398,376,-0.08171516713004229,-0.009620798378602793,0.029209258667288775,0.0024348570663692854,9.421940625693223e-05,0.009980019812111487,0.039543755764093316,0.01180829839079742,1.9210526315789473,-0.014423429957550162,1.9210526315789473,-0.002367774512578083,1.894736842105263,0.00524317770684833,1.3421052631578947,0.008453035232902684
2025-08-12,2025-08,266,252,0.016109488980523314,-0.0050282010061063875,0.043038243620595946,-0.007724857437065198,-0.0617619670486233,-0.019592937848463537,-0.1061516584791957,-0.021465678243173324,1.8157894736842106,-0.009567674690316913,1.9210526315789473,-0.012527489016012566,1.9210526315789473,-0.024395569427410904,1.5,-0.025215678243173324
2025-08-13,2025-08,336,316,-0.11060721993373052,-0.015530670179706454,0.009933073243310248,-0.005899038229522775,0.021459597447888244,-0.0007289624531873345,-0.04065756745028321,-0.01526842597072461,1.78125,-0.019983795179706453,1.8125,-0.010430288229522775,2.0,-0.005728962453187335,1.3125,-0.01854967597072461
2025-08-14,2025-08,327,311,0.05415617583274349,0.005104229513211107,0.04457925948957595,-0.0013911389022705396,-0.09030990119893838,-0.004505658182561972,-0.17575032080245748,-0.02793721061423493,1.8125,0.0005729795132111077,1.84375,-0.006000513902270539,1.90625,-0.00927128318256197,1.3125,-0.03121846061423493
2025-08-15,2025-08,303,296,-0.085106844310759,-0.003675731828905012,0.10661082211071367,0.007313547708235653,-0.0025354299645989997,-0.005114800639954827,0.13322213837907002,0.009047707550281751,1.8709677419354838,-0.008353151183743721,1.935483870967742,0.0024748380308162983,2.0,-0.010114800639954827,1.3225806451612903,0.005741255937378525
2025-08-18,2025-08,370,360,-0.055596306155456014,-0.010734311342907758,0.014424672181249546,-0.017685738011175976,0.08815964380407541,0.009300350677402657,0.11074454243014899,0.0007500848102536973,1.9444444444444444,-0.015595422454018869,1.9166666666666665,-0.022477404677842643,1.9166666666666665,0.004508684010735991,1.3333333333333333,-0.0025832485230796354
2025-08-19,2025-08,259,252,0.08887696257999339,0.018138727967185457,-0.049819145126499396,0.0008172576882614548,-0.13419115901281412,-0.0023506442668108467,0.08538827608595051,0.004787905887798413,1.8333333333333333,0.013555394633852125,1.9444444444444444,-0.0040438534228496555,1.9166666666666665,-0.007142310933477513,1.25,0.001662905887798413
2025-08-20,2025-08,276,267,-0.13823710348746676,-0.011055538801914845,-0.026496717211018067,-0.0003799290872084001,-0.03342647320285897,-0.006791509379130859,0.07973915897318817,-0.0017387842451869234,1.9259259259259258,-0.01587035361672966,1.8148148148148149,-0.004916966124245438,2.0,-0.011791509379130859,1.2222222222222223,-0.004794339800742479
2025-08-21,2025-08,255,247,-0.11002613986123641,-0.011776346840930478,-0.09600795978758156,-0.01152066811879116,-0.01898744025263639,-0.0039042459978989807,-0.08843194265288953,0.006183001118976388,1.8518518518518519,-0.016405976470560107,1.8888888888888888,-0.016242890341013384,1.962962962962963,-0.008811653405306388,1.2962962962962963,0.0029422603782356476
2025-08-22,2025-08,232,224,-0.02547503204280454,-0.011067700596115872,0.005972812892184632,-0.01719460306289633,-0.0609099274201175,-0.008589914995860046,0.08471830079052219,-0.010536892584202307,1.9200000000000002,-0.01586770059611587,1.68,-0.02139460306289633,1.84,-0.013189914995860046,1.1600000000000001,-0.013436892584202307
2025-08-25,2025-08,295,290,0.060520015015022445,-0.003781455500790404,0.05823226263160684,0.011989405543402757,-0.03260122939987101,-0.00027164715361758173,-0.054369869176826666,-0.004481184687336466,1.9310344827586208,-0.008609041707686955,1.8620689655172413,0.007334233129609654,1.9310344827586208,-0.005099233360514134,1.2758620689655173,-0.007670839859750259
2025-08-26,2025-08,281,274,0.0715420591276094,0.010137511730293824,-0.012015850961094173,-1.4642390138502707e-05,-0.05869375129261994,-0.008843440414175001,0.019038424745865666,0.0009422062865354114,1.793103448275862,0.005654753109604168,1.7586206896551724,-0.004411194114276434,1.9310344827586206,-0.013671026621071553,1.3103448275862069,-0.002333655782430106
2025-08-27,2025-08,302,293,-0.06562157515090339,0.006222371582172448,-0.0927127593173459,-0.0016350720139485736,-0.023683454682363332,0.0009152457675938421,-0.05212838852333754,0.011835320289841257,1.896551724137931,0.0014809922718276207,1.793103448275862,-0.0061178306346382294,1.9310344827586206,-0.00391234043930271,1.206896551724138,0.008818078910530911
2025-08-28,2025-08,280,270,0.15841814877067248,0.020604540579880447,0.08639900311670018,0.011888727583095723,-0.005098131236447652,-0.008162861974107077,0.15392243349925067,0.012202379600431456,1.8620689655172413,0.015949368166087344,1.793103448275862,0.007405968962406067,2.0,-0.013162861974107078,1.2758620689655171,0.009012724428017663
2025-08-29,2025-08,250,245,-0.0282615182203427,-0.005215984883341753,0.03520449327875422,-0.004098660766645052,-0.006553458921455647,0.00397009598077081,-0.01804561458887075,-0.0009167615796906222,1.7777777777777777,-0.009660429327786197,1.7777777777777777,-0.008543105211089495,1.8888888888888888,-0.0007521262414514123,1.1851851851851851,-0.003879724542653585
2025-09-02,2025-09,360,351,-0.00014493698587415978,0.005370428353710545,-0.022845901380315097,-0.00035472929080074614,-0.0065845428175648445,-0.014324539884680305,-0.06535518535379646,-0.011790226766180158,1.9714285714285713,0.0004418569251391164,1.9142857142857141,-0.005140443576515032,1.9428571428571428,-0.019181682741823164,1.3142857142857143,-0.015075941051894444
2025-09-03,2025-09,278,273,0.06241482590241198,0.0016468650952041835,0.03404079435241761,0.0011026726453842953,-0.061768540909360584,-0.007176089474922336,-0.1381690967244837,-0.004449664230161132,1.857142857142857,-0.0029959920476529587,1.8285714285714285,-0.0034687559260442764,1.8857142857142857,-0.01189037518920805,1.2571428571428571,-0.007592521373018275
2025-09-04,2025-09,275,267,0.048108109624322326,-0.0042853466735625605,0.01974313356332727,0.003966589588890056,-0.05737840422723794,-0.0011239001851570424,-0.08058341108648587,0.0030451754415516006,1.9629629629629628,-0.009192754080969968,1.8888888888888888,-0.0007556326333321662,2.0,-0.006123900185157042,1.1851851851851851,8.221247858863781e-05
2025-09-05,2025-09,257,245,0.10483177111471201,0.008774745196122874,0.001286346628158054,0.005865689339390203,-0.03620254180237949,0.004207651643288082,-0.05002799520405393,0.0038676704600115325,1.8888888888888888,0.004052522973900651,1.6666666666666665,0.0016990226727235363,1.8888888888888888,-0.00051457057893414,1.1481481481481481,0.0009973000896411621
2025-09-08,2025-09,275,263,0.11974863083183457,0.013706966761977947,0.010362446150441566,-0.008966890748184712,0.030859214516851235,0.003683900091947672,0.10910655151702663,0.011684130211539877,1.9615384615384615,0.008803120608131793,1.846153846153846,-0.013582275363569327,1.9615384615384615,-0.0012199460618984815,1.1538461538461537,0.008799514826924492
2025-09-09,2025-09,276,262,-0.027848586805895612,-0.007439397475394328,-0.04545672483366921,0.002150845730341043,0.02829582911202751,-0.006558425630257637,0.05686220230875701,-0.005588198129744485,1.8846153846153848,-0.01215093593693279,1.8076923076923077,-0.0023683850388897263,1.9230769230769231,-0.011366117937949945,1.0,-0.008088198129744486
2025-09-10,2025-09,251,245,-0.016084492832602243,0.016989187488842494,0.10276627207356842,0.030450089144827577,0.053043126211113144,0.006447556514115012,-0.08260526094121973,-0.0087220694633653,1.8461538461538463,0.012373802873457879,1.8461538461538463,0.02583470452944296,1.9615384615384615,0.0015437103602688584,1.2692307692307692,-0.011895146386442223
2025-09-11,2025-09,257,250,0.001554973015534462,-0.00948326344311307,0.11804576729232535,0.01810970952920998,-0.06700865395751583,-0.0009605764282000617,-0.10143030042530088,-0.032541484955047224,1.88,-0.014183263443113069,1.72,0.01380970952920998,1.92,-0.005760576428200061,1.04,-0.03514148495504722
2025-09-12,2025-09,297,289,0.018006086735070367,0.0009591707744327762,-0.04080843430911732,-0.007177737534749358,0.006505293223163938,0.0026205649538884697,-0.026851824389806135,-0.020284263823385024,2.0,-0.004040829225567224,1.8620689655172413,-0.01183290994854246,1.896551724137931,-0.002120814356456358,1.2413793103448276,-0.02338771209924709
2025-09-15,2025-09,351,342,-0.009201729372840483,-0.0033465998953526566,-0.0038543810164380077,-0.007080288503734525,0.0014981549349584345,0.00509118853097968,-0.06195513250326997,-0.021734600867556034,1.9411764705882353,-0.008199541071823245,1.8235294117647058,-0.01163911203314629,1.9411764705882353,0.0002382473545090918,0.8235294117647058,-0.0237934243969678
2025-09-16,2025-09,349,341,0.03654099498623064,0.01772868708080046,-0.021813138671058465,0.020271054957684415,0.02106611505506407,0.00424417926003526,0.140182082515844,0.03044470308958167,2.0,0.012728687080800459,1.7941176470588236,0.015785760840037355,1.9411764705882353,-0.0006087619164353289,0.7058823529411764,0.028679997207228726
2025-09-17,2025-09,310,300,-0.03778860632088145,0.0031755294506862096,0.031979622435606925,0.0007897277612098821,0.029565899016986284,-0.00239634772313139,0.0012505249123132092,-0.02415374670660328,1.8823529411764706,-0.0015303529022549665,1.7352941176470589,-0.003548507532907765,1.8529411764705883,-0.007028700664307861,0.9411764705882353,-0.02650668788307387
2025-09-18,2025-09,306,298,0.01717936507886574,-0.004580211975524731,-0.039347084870161975,-0.004062596020900255,0.017648849872118427,0.002406774527785087,-0.007236065783177692,0.0021375602068927444,1.8666666666666667,-0.009246878642191397,1.8333333333333333,-0.008645929354233587,1.9,-0.002343225472214913,0.9,-0.00011243979310725542
2025-09-19,2025-09,322,316,0.050079908065609066,0.004549663854592403,-0.03892755617849667,-0.01757197334126413,-0.0856912383367844,-0.002205039696498476,0.0019734663043343473,-0.030439239161727596,1.90625,-0.00021596114540759718,1.96875,-0.02249384834126413,1.78125,-0.0066581646964984755,1.0625,-0.033095489161727595
2025-09-22,2025-09,364,357,0.038207424316842306,0.0024385780263790563,-0.11329954820467351,-0.018030589485308335,-0.07098632979127745,-0.0056695424228449445,-0.02628330737029522,-0.004542435488823521,1.8611111111111112,-0.002214199751398722,1.8333333333333333,-0.022613922818641666,1.8888888888888888,-0.010391764645067168,1.0555555555555556,-0.007181324377712409
2025-09-23,2025-09,316,311,0.03659616467900004,0.006308107146636923,0.22799057271622544,0.014799306053394978,0.023951794074271143,0.0031282813626896475,0.15146177146736184,0.016652775235389484,1.861111111111111,0.001655329368859146,1.8055555555555556,0.010285417164506087,1.9166666666666665,-0.0016633853039770188,1.0277777777777777,0.01408333079094504
2025-09-24,2025-09,326,321,-0.05699885707617202,-0.003978394856564933,0.006424262671525846,-0.011221386726953154,-0.05670223249001566,-0.0037700640597751432,0.1867481198938395,0.01768082589327456,1.90625,-0.008744019856564932,1.90625,-0.015987011726953153,1.875,-0.008457564059775144,0.9375,0.015337075893274559
2025-09-25,2025-09,351,343,0.11130430078633718,0.0003293550331562121,0.03846675769360531,0.006746648032895201,0.03084610690590276,-0.006051866746023103,-0.17738372738372737,-0.023777954243545583,1.8529411764705883,-0.004302997908020259,1.9411764705882353,0.0018937068564246129,1.911764705882353,-0.010831278510728987,0.9117647058823529,-0.026057366008251467
